longi,lati,description,zip,address
-80.122075,25.851209,,33141,6700 Indian Creek Dr Ph 6
-80.168351,25.873765,,33138,1000 Quayside Ter Apt 1505
-80.348233,25.813223,,33178,4350 NW 93rd Doral Ct
-80.168351,25.873765,,33138,1000 Quayside Ter Apt 1505
-80.168351,25.873765,,33138,1000 Quayside Ter Apt 1505
-80.191839,25.758903,,33131,
-80.348233,25.813223,,33178,4350 NW 93rd Doral Ct
-80.371655,25.814928,,33178,4440 NW 107th Ave Unit 104-7
-80.231111,25.858657,,33147,2000 NW 93rd St
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.371655,25.814928,,33178,4440 NW 107th Ave Unit 104-7
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.231111,25.858657,,33147,2000 NW 93rd St
-80.219386,25.770835,,33135,225 SW 15th Ave
-80.36098,25.633925,,33176,10320 SW 146th St
-80.365418,25.703596,,33173,6833 SW 106th Ct
-80.219386,25.770835,,33135,225 SW 15th Ave
0,0,,33180,21500 Biscayne Boulevard
-80.365418,25.703596,,33173,6833 SW 106th Ct
-80.371888,25.823424,,33178,5440 NW 107th Ave Apt 214
0,0,,33180,21500 Biscayne Boulevard
-80.371888,25.823424,,33178,5440 NW 107th Ave Apt 214
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.36098,25.633925,,33176,10320 SW 146th St
-80.156402,25.973766,,33180,21440 NE 23rd Ave
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 9
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.122655,25.851561,,33141,6770 Indian Creek Dr Apt 11T
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 9
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 5
-80.313952,25.589218,,33157,7516 SW 191st St
-80.410996,25.708575,,33183,13458 SW 62nd St Unit 104Q
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 5
-80.410996,25.708575,,33183,13458 SW 62nd St Unit 104Q
,,,33166,Paseo Apt 312 Blvd Unit 5252
-80.121047,25.848834,,33141,6545 Indian Creek Dr Apt 202
,,,33166,Paseo Apt 312 Blvd Unit 5252
-80.206848,25.923187,,33169,494 NW 165th Street Rd Unit 505
-80.121047,25.848834,,33141,6545 Indian Creek Dr Apt 202
-80.206848,25.923187,,33169,494 NW 165th Street Rd Unit 505
-80.257768,25.73699,,33134,3861 SW 29th St
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.363294,25.577465,,33189,10601 SW 204th Ter
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.257768,25.73699,,33134,3861 SW 29th St
-80.363294,25.577465,,33189,10601 SW 204th Ter
-80.344531,25.815014,,33178,4561 NW 93rd Doral Ct
-80.380584,25.817604,,33178,
-80.344531,25.815014,,33178,4561 NW 93rd Doral Ct
-80.120057,25.948144,,33160,18555 Collins Ave Apt 4305
-80.344531,25.815014,,33178,4561 NW 93rd Doral Ct
-80.344531,25.815014,,33178,4561 NW 93rd Doral Ct
-80.380584,25.817604,,33178,
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.296244,25.706129,,33143,6944 SW 63rd Ave
-80.233503,25.732875,,33133,2575 S Bayshore Dr Apt 11A
-80.296244,25.706129,,33143,6944 SW 63rd Ave
-80.121619,25.822521,,33140,4775 Collins Ave Apt 4002
-80.352308,25.633232,,33176,14700 SW 98th Ave
-80.121619,25.822521,,33140,4775 Collins Ave Apt 4002
-80.330581,25.639559,,33158,8465 SW 141st St
-80.352308,25.633232,,33176,14700 SW 98th Ave
-80.191387,25.768441,,33131,55 SE 6th St Apt 1605
-80.287055,25.672003,,33156,5826 SW 107th St
-80.120057,25.948144,,33160,18555 Collins Ave Apt 4305
-80.191387,25.768441,,33131,55 SE 6th St Apt 1605
-80.287055,25.672003,,33156,5826 SW 107th St
-80.145633,25.84508,,33141,7501 E Treasure Dr Apt 1J
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.215879,25.971468,,33169,700 NW 214th St Apt 411
-80.307469,25.64294,,33158,13740 Farmer Rd
-80.428318,25.612196,,33177,14510 SW 166th Ter
-80.215879,25.971468,,33169,700 NW 214th St Apt 411
-80.428318,25.612196,,33177,14510 SW 166th Ter
-80.307469,25.64294,,33158,13740 Farmer Rd
-80.144797,25.794394,,33139,1800 Sunset Harbour Dr Unit 1907
-80.139571,25.94336,,33160,18151 NE 31st Ct Apt 1414
-80.173914,25.929687,,33162,16701 NE 13th Ave Apt 311
-80.144797,25.794394,,33139,1800 Sunset Harbour Dr Unit 1907
-80.173914,25.929687,,33162,16701 NE 13th Ave Apt 311
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 2910
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 2910
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 2910
-80.318455,25.745039,,33155,7570 SW 27th St
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 2910
-80.318455,25.745039,,33155,7570 SW 27th St
-80.44593,25.721749,,33185,15610 SW 46th Ter
-80.15673,25.932812,,33162,2175 NE 170th St Apt 102
-80.356992,25.685664,,33176,9974 N Kendall Dr Apt 1016
-80.15673,25.932812,,33162,2175 NE 170th St Apt 102
-80.44593,25.721749,,33185,15610 SW 46th Ter
-80.41298,25.63331,,33186,13583 SW 144th Ter
-80.252985,25.755711,,33145,3611 SW 17th St
-80.171684,25.951703,,33179,1401 NE 191st St Unit D113
-80.252985,25.755711,,33145,3611 SW 17th St
-80.138389,25.769862,,33139,90 Alton Rd Apt 1708
-80.171684,25.951703,,33179,1401 NE 191st St Unit D113
-80.137971,25.77252,,33139,301 Michigan Ave Apt 205
-80.379877,25.538269,,33032,24657 SW 117th Ave
-80.441456,25.696334,,33193,7420 SW 153rd Ct Unit 202-5
-80.379877,25.538269,,33032,24657 SW 117th Ave
-80.137971,25.77252,,33139,301 Michigan Ave Apt 205
-80.441456,25.696334,,33193,7420 SW 153rd Ct Unit 202-5
-80.12595,25.965577,,33180,20281 E Country Club Dr Apt 2210
-80.187921,25.796631,,33137,2020 N Bayshore Dr Apt 2608
-80.305476,25.706349,,33143,6875 SW 69th Ter
-80.12595,25.965577,,33180,20281 E Country Club Dr Apt 2210
-80.332871,25.558762,,33190,22731 SW 88th Pl Unit 101
-80.187921,25.796631,,33137,2020 N Bayshore Dr Apt 2608
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 2101
-80.138389,25.769862,,33139,90 Alton Rd Apt 1708
-80.138389,25.769862,,33139,90 Alton Rd Apt 1708
-80.333417,25.558928,,33190,22631 SW 88th Pl Unit 10-18
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 2101
-80.333417,25.558928,,33190,22631 SW 88th Pl Unit 10-18
-80.160943,25.690335,,33149,255 Sunrise Dr Apt 307
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 4605
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 4605
-80.125164,25.937587,,33160,231 174th St Apt 1204
-80.125164,25.937587,,33160,231 174th St Apt 1204
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 4114
-80.429301,25.746521,,33175,14440 SW 22nd St
-80.330581,25.639559,,33158,8465 SW 141st St
-80.429301,25.746521,,33175,14440 SW 22nd St
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 4114
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 4114
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 4114
-80.130516,25.829089,,33140,
-80.128798,25.872559,,33154,1028 88th St
-80.160943,25.690335,,33149,255 Sunrise Dr Apt 307
-80.130516,25.829089,,33140,
-80.193553,25.762095,,33130,1250 S Miami Ave Apt 1514
-80.128798,25.872559,,33154,1028 88th St
-80.422086,25.678689,,33186,14257 SW 96th Ter
-80.196744,25.912997,,33161,Address Not Available
-80.458848,25.709321,,33193,6004 SW 163rd Pl
-80.422086,25.678689,,33186,14257 SW 96th Ter
-80.458848,25.709321,,33193,6004 SW 163rd Pl
-80.368358,25.832611,,33178,6427 NW 105th Ct
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.128918,25.966734,,33180,3625 N Country Club Dr Apt 105
-80.368358,25.832611,,33178,6427 NW 105th Ct
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.128918,25.966734,,33180,3625 N Country Club Dr Apt 105
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.353389,25.563688,,33190,9950 SW 218th Ter
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.196744,25.912997,,33161,Address Not Available
-80.128918,25.966734,,33180,3625 N Country Club Dr Apt 105
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.123074,25.959205,,33160,170 S Is
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.353389,25.563688,,33190,9950 SW 218th Ter
-80.191834,25.768177,,33131,68 SE 6th St Apt 2410
-80.313145,25.687274,,33156,7285 SW 90th St Unit D410
-80.191834,25.768177,,33131,68 SE 6th St Apt 2410
-80.191834,25.768177,,33131,68 SE 6th St Apt 2410
-80.240852,25.738028,,33133,2949 Coconut Ave Apt 400
-80.313145,25.687274,,33156,7285 SW 90th St Unit D410
-80.191834,25.768177,,33131,68 SE 6th St Apt 2410
-80.180009,25.838869,,33138,780 NE 69th St Apt 1807
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B904
-80.180009,25.838869,,33138,780 NE 69th St Apt 1807
-80.286644,25.649039,,33156,5874 SW 131st Ter
-80.191834,25.768177,,33131,68 SE 6th St Apt 2410
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B904
-80.153104,25.847524,,33141,1555 N Treasure Dr Apt 211
-80.153104,25.847524,,33141,1555 N Treasure Dr Apt 211
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 3801
-80.153104,25.847524,,33141,1555 N Treasure Dr Apt 211
-80.168639,25.890805,,33161,12500 NE 15th Ave Apt 209
-80.153104,25.847524,,33141,1555 N Treasure Dr Apt 211
-80.168639,25.890805,,33161,12500 NE 15th Ave Apt 209
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 3801
-80.207582,25.901136,,33168,13760 NW 5th Ave
-80.240852,25.738028,,33133,2949 Coconut Ave Apt 400
-80.207582,25.901136,,33168,13760 NW 5th Ave
-80.45545,25.626159,,33196,15110 SW 161st Pl
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 3801
-80.45545,25.626159,,33196,15110 SW 161st Pl
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2301
-80.431871,25.603628,,33187,15100 SW 176 Street
-80.12278,25.842752,,33141,6101 Aqua Ave Apt 103
-80.423861,25.681529,,33186,9133 SW 142nd Pl
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2301
-80.12278,25.842752,,33141,6101 Aqua Ave Apt 103
-80.431871,25.603628,,33187,15100 SW 176 Street
-80.397496,25.574323,,33177,12749 SW 207th Ter
-80.292386,25.772986,,33126,221 NW 59th Ct
-80.397496,25.574323,,33177,12749 SW 207th Ter
-80.431871,25.603628,,33187,15100 SW 176 Street
-80.292386,25.772986,,33126,221 NW 59th Ct
-80.121109,25.842923,,33140,6000 Collins Ave Apt 327
-80.195196,25.769551,,33130,92 SW 3rd St Apt 2405
-80.121109,25.842923,,33140,6000 Collins Ave Apt 327
-80.120057,25.948144,,33160,18555 Collins Ave Apt 4405
-80.139571,25.94336,,33160,18151 NE 31st Ct Apt 1414
-80.120057,25.948144,,33160,18555 Collins Ave Apt 4405
-80.195196,25.769551,,33130,92 SW 3rd St Apt 2405
-80.186576,25.802764,,33137,600 NE 27th St Apt 2205
-80.423861,25.681529,,33186,9133 SW 142nd Pl
-80.186576,25.802764,,33137,600 NE 27th St Apt 2205
-80.195196,25.769551,,33130,92 SW 3rd St Apt 2405
-80.186576,25.802764,,33137,600 NE 27th St Apt 2205
-80.186576,25.802764,,33137,600 NE 27th St Apt 2205
-80.135936,25.782344,,33139,1115 Meridian Ave Unit 21115
-80.300661,25.649137,,33156,6540 SW 131st St
-80.370798,25.830658,,33178,10730 NW 66th St Apt 309
-80.300661,25.649137,,33156,6540 SW 131st St
-80.187149,25.792482,,33132,1750 N Bayshore Dr Apt 3409
-80.332353,25.832438,,33166,8315 NW 64th St
-80.187149,25.792482,,33132,1750 N Bayshore Dr Apt 3409
-80.161216,25.688412,,33149,717 Crandon Blvd Apt 507
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123594,25.862696,,33141,7725 Byron Ave
-80.324582,25.574714,,33189,20712 SW 82nd Ave
-80.354976,25.753919,,33165,9831 SW 16 Te
-80.135936,25.782344,,33139,1115 Meridian Ave Unit 21115
-80.324582,25.574714,,33189,20712 SW 82nd Ave
-80.354976,25.753919,,33165,9831 SW 16 Te
-80.386063,25.55101,,33170,11990 SW 232nd St
-80.332353,25.832438,,33166,8315 NW 64th St
-80.178568,25.950801,,33179,1150 NE 191st St Unit 45
-80.386063,25.55101,,33170,11990 SW 232nd St
-80.178568,25.950801,,33179,1150 NE 191st St Unit 45
-80.225953,25.813758,,33142,
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2405
-80.225953,25.813758,,33142,
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2305
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2405
-80.19413,25.933877,,33162,320 NE 173rd St
-80.360389,25.777991,,33172,10105 NW 9th St Cir Unit 9-103
-80.204792,25.807647,,33127,565 NW 33rd St
-80.458763,25.706932,,33193,6240 SW 163rd Pl
-80.360389,25.777991,,33172,10105 NW 9th St Cir Unit 9-103
-80.19413,25.933877,,33162,320 NE 173rd St
-80.204792,25.807647,,33127,565 NW 33rd St
-80.191999,25.768603,,33131,31 SE 6th St Apt 605
-80.145422,25.944175,,33160,2750 NE 183rd St Apt 2203
-80.289134,25.713947,,33143,5867 SW 62nd St
-80.191999,25.768603,,33131,31 SE 6th St Apt 605
-80.289134,25.713947,,33143,5867 SW 62nd St
-80.145422,25.944175,,33160,2750 NE 183rd St Apt 2203
-80.408413,25.739348,,33175,3040 SW 132nd Ct
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2305
-80.408413,25.739348,,33175,3040 SW 132nd Ct
-80.374025,25.682692,,33176,10951 SW 93rd St
-80.176098,25.958085,,33179,19803 NE 12th Pl
-80.374025,25.682692,,33176,10951 SW 93rd St
-80.458763,25.706932,,33193,6240 SW 163rd Pl
-80.399132,25.781979,,33182,12617 NW 11th Ln
-80.26809,25.770412,,33134,4420 SW 1st St
-80.399132,25.781979,,33182,12617 NW 11th Ln
-80.129821,25.937305,,33160,301 174th St Apt 1211
-80.140006,25.965689,,33180,20400 W Country Club Dr Apt 702
-80.129821,25.937305,,33160,301 174th St Apt 1211
-80.26809,25.770412,,33134,4420 SW 1st St
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2113
-80.219675,25.893642,,33167,1225 NW 130th St
-80.195199,25.770305,,33130,90 SW 3rd St Apt 2113
-80.356992,25.685664,,33176,9974 N Kendall Dr Apt 1016
-80.26809,25.770412,,33134,4420 SW 1st St
-80.354463,25.68165,,33176,9833 SW 94th Ter
-80.356992,25.685664,,33176,9974 N Kendall Dr Apt 1016
-80.282236,25.699459,,33143,7733 SW 54th Ct Unit A
-80.138512,25.969318,,33180,20905 NE 31st Pl
-80.282236,25.699459,,33143,7733 SW 54th Ct Unit A
-80.135391,25.950937,,33180,3330 NE 190th St Unit 510
-80.458763,25.706932,,33193,6240 SW 163rd Pl
-80.135391,25.950937,,33180,3330 NE 190th St Unit 510
-80.138512,25.969318,,33180,20905 NE 31st Pl
-80.140006,25.965689,,33180,20400 W Country Club Dr Apt 702
-80.140006,25.965689,,33180,20400 W Country Club Dr Apt 702
-80.435478,25.730321,,33185,3991 SW 149th Ave
-80.138512,25.969318,,33180,20905 NE 31st Pl
-80.435478,25.730321,,33185,3991 SW 149th Ave
-80.182877,25.940992,,33162,875 NE 180th St
-80.140413,25.772711,,33139,400 Alton Rd Apt 3103
-80.140413,25.772711,,33139,400 Alton Rd Apt 3103
-80.143019,25.790986,,33139,1665 Bay Rd Apt 525
-80.182877,25.940992,,33162,875 NE 180th St
-80.143019,25.790986,,33139,1665 Bay Rd Apt 525
-80.140413,25.772711,,33139,400 Alton Rd Apt 3103
-80.189519,25.768742,,33131,485 Brickell Ave Apt 4908
-80.126233,25.853287,,33141,900 Bay Dr Apt 215
-80.189519,25.768742,,33131,485 Brickell Ave Apt 4908
-80.128977,25.790359,,33139,100 Lincoln Rd Unit 931
-80.140413,25.772711,,33139,400 Alton Rd Apt 3103
-80.128977,25.790359,,33139,100 Lincoln Rd Unit 931
-80.397883,25.773856,,33182,686 NW 124th Ave
-80.222591,25.744746,,33133,1728 Wa Kee Na Dr
-80.397883,25.773856,,33182,686 NW 124th Ave
-80.19525,25.831093,,33137,53 NE 60th St
-80.222591,25.744746,,33133,1728 Wa Kee Na Dr
-80.184283,25.828702,,33137,527 NE 57th St
-80.119754,25.953408,,33160,19111 Collins Ave Apt 603
-80.137234,25.93919,,33160,2000 Island Blvd Apt 2207
-80.119754,25.953408,,33160,19111 Collins Ave Apt 603
-80.184283,25.828702,,33137,527 NE 57th St
-80.137234,25.93919,,33160,2000 Island Blvd Apt 2207
-80.126233,25.853287,,33141,900 Bay Dr Apt 215
-80.15898,25.68683,,33149,789 Crandon Blvd Apt 801
-80.145711,25.847659,,33141,7601 E Treasure Dr Apt 1806
-80.144165,25.943296,,33160,18011 Biscayne Blvd Apt 403
-80.15898,25.68683,,33149,789 Crandon Blvd Apt 801
-80.144165,25.943296,,33160,18011 Biscayne Blvd Apt 403
-80.145711,25.847659,,33141,7601 E Treasure Dr Apt 1806
-80.346614,25.647396,,33176,13176 SW 93rd Pl
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2102
-80.346614,25.647396,,33176,13176 SW 93rd Pl
-80.332871,25.558762,,33190,22731 SW 88th Pl Unit 101
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2102
-80.129094,25.789912,,33139,1621 Collins Ave Apt 1003
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 702
-80.129094,25.789912,,33139,1621 Collins Ave Apt 1003
-80.127211,25.854155,,33141,6900 Bay Dr Apt 3C
-80.126233,25.853287,,33141,900 Bay Dr Apt 215
-80.127211,25.854155,,33141,6900 Bay Dr Apt 3C
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 702
-80.370964,25.828544,,33178,10710 NW 66th St Apt 103
-80.264568,25.773035,,33126,4242 NW 2nd St Apt 1004
-80.370964,25.828544,,33178,10710 NW 66th St Apt 103
-80.150958,25.933722,,33160,17111 Biscayne Blvd Unit 1203S
-80.264568,25.773035,,33126,4242 NW 2nd St Apt 1004
-80.310958,25.693089,,33143,8395 SW 73rd Ave Apt 413
-80.298435,25.73127,,33155,6390 SW 42nd Ter
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 2801
-80.310958,25.693089,,33143,8395 SW 73rd Ave Apt 413
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 2801
-80.298435,25.73127,,33155,6390 SW 42nd Ter
-80.153383,25.894325,,33181,12540 N Bayshore Dr
-80.210621,25.826115,,33127,812 NW 55th Ter
-80.206304,25.759076,,33129,406 SW 22nd Rd
-80.153383,25.894325,,33181,12540 N Bayshore Dr
-80.206304,25.759076,,33129,406 SW 22nd Rd
-80.190657,25.773623,,33131,151 SE 1st St Apt 806
-80.335631,25.717092,,33165,8721 SW 56th St
-80.190657,25.773623,,33131,151 SE 1st St Apt 806
-80.40732,25.749346,,33175,1916 SW 131st Ct
-80.190657,25.773623,,33131,151 SE 1st St Apt 806
-80.190657,25.773623,,33131,151 SE 1st St Apt 806
-80.335631,25.717092,,33165,8721 SW 56th St
-80.292571,25.74494,,33155,6015 SW 28th St
-80.19525,25.831093,,33137,53 NE 60th St
-80.368358,25.832611,,33178,6427 NW 105th Ct
-80.134042,25.953817,,33180,3300 NE 192nd St Apt 1908
-80.292571,25.74494,,33155,6015 SW 28th St
-80.134042,25.953817,,33180,3300 NE 192nd St Apt 1908
-80.210621,25.826115,,33127,812 NW 55th Ter
-80.383194,25.844352,,33178,7807 NW 114th Pl
-80.383194,25.844352,,33178,7807 NW 114th Pl
-80.383194,25.844352,,33178,7807 NW 114th Pl
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 702
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B904
-80.383194,25.844352,,33178,7807 NW 114th Pl
-80.383194,25.844352,,33178,7807 NW 114th Pl
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 5205
-80.152737,25.960764,,33180,2431 NE 200th St
-80.129604,25.881413,,33154,9101 E Bay Harbor Dr Apt 706
-80.152737,25.960764,,33180,2431 NE 200th St
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 5205
-80.129604,25.881413,,33154,9101 E Bay Harbor Dr Apt 706
-80.182766,25.843874,,33138,674 NE 75th St
-80.182766,25.843874,,33138,674 NE 75th St
-80.182766,25.843874,,33138,674 NE 75th St
-80.13654,25.868821,,33141,1480 Stillwater Dr
-80.182766,25.843874,,33138,674 NE 75th St
-80.13654,25.868821,,33141,1480 Stillwater Dr
-80.191839,25.758903,,33131,
-80.370798,25.830658,,33178,
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B904
-80.370798,25.830658,,33178,
-80.191839,25.758903,,33131,
-80.370798,25.830658,,33178,
-80.35974,25.579493,,33189,10360 SW 201st Ter
-80.299867,25.6857,,33156,9101 SW 64th Ct
-80.35974,25.579493,,33189,10360 SW 201st Ter
-80.137747,25.963962,,33180,20301 W Country Club Dr Apt 429
-80.314614,25.687935,,33156,7350 SW 89th St Unit 1108S
-80.137747,25.963962,,33180,20301 W Country Club Dr Apt 429
